1523859702465,506.94,162826.6611
1523859707478,506.94,162826.6611
1523859707488,507.0,163756.4991
1523859709637,506.51,166112.05894
1523859710568,506.65,166476.94827
1523859710984,506.71,176611.132286
1523859712950,506.71,176611.132286
1523859713916,506.51,177482.329486
1523859716566,506.3,177592.550996
1523859717783,506.3,177592.550996
1523859719800,506.89,177600.810996
1523859720934,506.59,186913.961556
1523859720938,506.3,101.10811
1523859721404,506.3,140.90329
1523859722657,506.3,140.90329
1523859724725,506.52,210.448486
1523859725856,506.53,348.933788
1523859726197,506.52,441.323036
1523859727574,506.52,441.323036
1523859729743,506.45,720.528921
1523859731812,506.37,10851.210943
1523859732621,506.37,10851.210943
1523859733416,506.45,11003.145943
1523859733685,506.45,11509.595943
1523859735950,506.45,11512.432063
1523859737588,506.45,11512.432063
1523859740801,506.37,16283.803703
1523859742633,506.37,16283.803703
1523859747392,506.3,16564.245153
1523859750412,506.3,16564.245153
1523859753401,506.3,16564.245153
1523859757284,506.41,21010.114644
1523859757583,506.41,21010.114644
1523859762659,506.41,21010.114644
1523859765989,506.38,21145.368742
1523859767417,506.3,22139.804838
1523859767996,506.3,22139.804838
1523859768522,506.3,22332.046948
1523859774654,506.34,29186.800619
1523859775594,506.5,29440.050619
1523859777923,506.5,29668.178219
1523859779091,506.89,29728.92864861
1523859779443,506.65,29772.14589361
1523859779605,506.65,29815.26180861
1523859822811,506.76,17602.23717012
1523859823572,506.76,17634.77116212
1523859826366,506.45,17743.55926212
1523859827826,506.45,17743.55926212
1523859832361,506.58,27875.15926212
1523859832814,506.58,27875.15926212
1523859834415,506.72,27947.92425412
1523859837812,506.72,27947.92425412
1523859842825,506.72,27947.92425412
1523859844479,506.72,0.0
1523859844484,506.72,0.0
1523859845675,506.64,133.475748
1523859847646,506.57,138.034878
1523859847713,506.64,7551.444678
1523859847827,506.64,7551.444678
1523859850626,506.57,7706.607069
1523859852661,506.57,7728.338922
1523859852828,506.57,7728.338922
1523859853907,506.54,7771.850708
1523859857526,506.45,7978.988758
1523859857831,506.45,7978.988758
1523859861498,506.52,16816.954764
1523859862834,506.52,16816.954764
1523859863724,506.64,21882.355424
1523859864959,506.64,21887.275424
1523859867819,506.64,21887.275424
1523859868811,506.57,26510.790471
1523859869477,506.51,28071.485063
1523859872876,506.51,28071.485063
1523859874433,506.53,28131.154297
1523859874538,506.51,28178.766237
1523859877865,506.51,28178.766237
1523859878866,506.53,28182.356237
1523859879753,506.51,31577.897975
1523859882878,506.51,31577.897975
1523859884509,506.48,32084.377975
1523859887880,506.48,32084.377975
1523859892907,506.48,32084.377975
1523859897284,506.48,42213.777975
1523859897889,506.48,42213.777975
1523859898548,506.45,42213.82862
1523859903384,506.45,42213.82862
1523859903446,506.42,101.284
1523859906787,506.4,252.34312
1523859907639,506.51,13564.939017
1523859907907,506.51,13564.939017
1523859912929,506.51,13564.939017
1523859917947,506.51,13564.939017
1523859922942,506.51,13564.939017
1523859923632,506.51,14875.837548
1523859924395,506.48,14992.479892
1523859927955,506.48,14992.479892
1523859930833,506.49,15179.425351
1523859931645,506.49,15846.591269
1523859932962,506.49,15846.591269
1523859936459,506.49,15998.892812
1523859937963,506.49,15998.892812
1523859941491,506.49,16103.077805
1523859942967,506.49,16103.077805
1523859947398,506.49,17181.192419
1523859947504,506.51,17242.632082
1523859947959,506.51,17242.632082
1523859948648,506.49,19501.273588
1523859949926,506.49,20267.453277
1523859951805,506.5,20368.753277
1523859952977,506.5,20368.753277
1523859953516,506.48,20544.147301
1523859957957,506.48,20544.147301
1523859961508,506.64,7674.729479
1523859962420,506.4,8812.637759401705
1523859962952,506.4,8812.637759401705
1523859967985,506.4,8812.637759401705
1523859968419,506.53,8994.228764401705
1523859968534,506.62,19126.628764401707
1523859973023,506.62,19126.628764401707
1523859975930,506.63,27769.331260401705
1523859977464,506.55,28101.020200401705
1523859978288,506.55,28101.020200401705
1523859981960,506.53,28448.196482401705
1523859982978,506.53,28448.196482401705
1523859987685,506.53,31895.133132401705
1523859987962,506.53,31895.133132401705
1523859988750,506.74,32003.626166401704
1523859991619,506.74,32103.149902401707
1523859992966,506.74,32103.149902401707
1523859997395,506.74,32351.705872401704
1523859997968,506.74,32351.705872401704
1523859999905,506.96,33242.130416401706
1523860001629,506.96,33513.70888840171
1523860001653,506.96,33785.28736040171
1523860002504,506.98,33948.6363164017
1523860002915,506.96,33948.68701240171
1523860002973,506.96,33948.68701240171
1523860003426,506.96,33988.22989240171
1523860007372,506.85,44125.22989240171
1523860007969,506.85,44125.22989240171
1523860012368,506.74,44258.45183840171
1523860013189,506.74,44258.45183840171
1523860018202,506.74,44258.45183840171
1523860018481,506.96,45031.56583840171
1523860019400,506.96,47651.078854401705
1523860020672,506.96,9267.003674
1523860020694,506.96,10361.83449
1523860021323,506.96,11156.139418
1523860021723,506.96,11455.803474
1523860023337,506.96,11455.803474
1523860023583,506.98,11706.251594
1523860027482,506.96,11733.67813
1523860028329,506.96,11733.67813
1523860029912,506.99,11744.32492
1523860029959,506.99,11767.13947
1523860030465,506.99,11929.325571
1523860033283,507.01,22139.359925
1523860033354,507.01,22139.359925
1523860036564,507.01,24917.267715
1523860037219,507.06,25931.387715
1523860038352,507.06,25931.387715
