1522729557.8665717,393.42,208029.38186396
1522729572.8796616,393.58,208174.9407166
1522729580.9472315,393.77,208223.8684566
1522729589.2353222,393.89,208274.4684566
1522729597.3988965,393.89,208273.68097501
1522729620.8667448,393.89,208279.75979294
1522729645.0441144,393.93,208506.89214176
1522729653.2409778,393.98,208507.41633701
1522729661.3833334,393.99,208495.13303109
1522729701.263222,393.9,208734.47793219
1522729709.211498,393.9,208721.67230234
1522729717.1094618,393.9,208734.66548062
1522729724.90098,393.9,208781.62201081
1522729732.876852,394,208544.35552673
1522729741.1625216,393.98,208632.1985057
1522729748.906928,393.98,208603.04678129
1522729757.0626705,393.98,208602.83177407
1522729764.9131298,393.98,208605.83793058
1522729788.8509977,394.36,208806.3255553
1522729797.7290545,394.42,208812.43833685
1522729804.9871573,394.49,208832.78916447
1522729821.00065,394.99,208895.9628478
1522729837.1061265,394.97,208978.46663254
1522729877.401227,394.97,209094.4414493
1522729900.8641644,394.97,208977.0509613
1522729908.7989395,395,208983.67081093
1522729916.8344693,395.06,208995.1027585
1522729924.9368672,395.06,209036.84706133
1522729933.3261347,395.07,209074.83887377
1522729941.3107276,395.07,209081.01692508
1522729957.1024463,395.1,209211.90339655
1522729964.8231688,395.87,209193.8710727
1522729973.3731704,395.73,209293.6550275
1522729988.8134198,395.73,209299.9826595
1522729996.7988753,395.73,209106.53418402
1522730013.2964063,395.44,209051.14429893
1522730020.9105978,395.21,209048.12677436
1522730028.9397478,395.09,208979.33589444
1522730036.8706698,395.09,208980.47649444
1522730044.8634093,395.09,208987.85928166
1522730053.0900898,395.09,208987.85932566
1522730061.0558102,394.98,209001.80256509
1522730069.088026,394.97,209002.80256509
1522730077.07652,394.82,209063.64256509
1522730084.8246956,394.82,209058.8483927
1522730124.9231431,394.82,208868.55158994
1522730140.872566,394.53,208932.18357181
1522730148.8480701,394.53,209080.05878431
1522730156.9536529,393.61,209256.65490656
1522730164.9236965,393.6,209259.95130192
1522730173.0787778,393.6,209260.35130192
1522730181.1599784,393.6,209257.43690192
1522730244.830001,393.6,209219.25571492
1522730277.2153568,393.6,209225.90371492
1522730292.9875932,393.6,209227.63964613
1522730308.9195175,393.6,209180.63479712
1522730340.773742,393.48,209173.67289078
1522730356.7561448,393.48,209213.09184397
1522730364.7048426,393.39,209237.36770113
1522730396.942327,393.49,209304.67217603
1522730404.8893428,393.99,209309.55161255
1522730412.7784734,393.99,209317.0226211
1522730420.7288406,394.35,209353.97404837
1522730428.7881086,394.35,209388.96778249
1522730436.9973102,394.46,209432.87206682
1522730444.8778243,394.53,209445.71541582
1522730452.8644145,394.53,209455.81541582
1522730468.8351038,394.54,209417.77831705
1522730484.8959022,394.68,209431.03212802
1522730492.7651546,394.98,209425.31922802
1522730501.1625896,394.98,209409.83642836
1522730532.99561,395.07,209478.36712802
1522730540.7749968,395.38,209478.36712802
1522730549.0384839,395.43,209481.30912802
1522730557.1683168,395.49,209506.337133
1522730564.9743166,395.67,209501.337133
1522730572.922637,395.69,209500.37285975
1522730581.314992,395.69,209598.96985975
1522730589.22041,395.67,209628.35785975
1522730652.8753514,395.67,209644.36414501
1522730660.8197033,395.67,209661.05366263
1522730676.8006816,395.67,210082.27215879
1522730685.357692,395.98,210135.23060301
1522730708.8005495,395.98,210191.08118345
1522730716.954221,395.48,210152.72106976
1522730725.0659807,395.48,210225.8816673
1522730732.7365532,395.39,210234.47371786
1522730756.926552,395.83,210283.4214309
1522730764.9400573,395.97,210283.4214309
1522730780.8424747,395.97,210282.2002309
1522730796.9646776,396.1,210523.82238982
1522730805.0732121,396.48,210712.53389216
1522730813.3520765,396.49,210747.82711223
1522730821.0051448,396.5,210831.1370957
1522730828.9070213,397.27,210836.63072588
1522730845.1624334,397.27,210975.63211503
1522730861.4184763,397.27,210980.09913003
1522730868.972335,397.27,210984.71962757
1522730877.0672972,397.27,211007.04862757
1522730884.95231,397.27,211161.84530083
1522730893.4613514,397.39,211174.2478856
1522730901.07798,397.39,211178.68728165
1522730925.1632988,396.92,211403.32345505
1522730932.9434721,396.94,211404.42566616
1522730949.2464006,396.68,211139.31242762
1522730972.977022,396.68,211030.09849244
1522730989.047188,396.61,211078.62779936
1522730997.0254695,396.3,211156.72060566
1522731005.0620937,396.03,210419.68866131
1522731021.2866526,396.01,210350.71074232
1522731084.9625282,396.01,210138.52332083
1522731092.9577994,396.58,210171.4529407
1522731101.691276,396.59,210176.20713769
1522731109.208468,396.98,210180.46544349
1522731117.7046762,396.99,210095.07505481
1522731125.0686355,397.38,210139.58024344
1522731133.1359782,397.39,210181.69371368
1522731165.0072548,397.38,210333.91527979
1522731172.9157293,397.26,210336.65587979
1522731181.2393987,397.26,210343.26767651
1522731188.7784455,397.26,210342.62960332
1522731197.089916,397.26,210352.16833829
1522731237.3821535,397.01,210608.51014777
1522731244.9216108,396.73,210620.5540368
1522731252.9504445,396.73,210621.60502466
1522731292.8360412,396.73,210623.52109242
1522731309.1559806,396.73,210645.16197142
1522731316.9893413,396.73,210704.46004055
1522731324.925291,396.29,210709.47263836
1522731333.013255,396.29,210709.97263836
1522731341.5583055,395.94,210794.75408092
1522731348.9688287,395.96,210796.78915667
1522731357.0830696,395.96,210803.8905231
1522731364.8271413,395.96,210804.4181231
1522731421.0914962,395.96,210863.23809321
1522731428.8996637,395.96,210880.75559321
1522731436.8910787,395.96,210901.22291321
1522731452.9911,395.96,210893.75700048
1522731460.837682,395.96,210877.75481643
1522731469.1123185,396.55,210922.29760215
1522731476.901134,395.97,211033.61712046
1522731484.7420497,395.98,211098.42356839
1522731517.0369947,395.83,211350.73448486
1522731524.9651265,395.89,211351.08448486
1522731540.8591123,396.24,211360.75379927
1522731548.908492,396.33,211591.34762079
1522731556.8951626,395.89,211694.85344743
1522731565.20007,396.6,211667.6515914
1522731572.7297893,396.2,211829.03755131
1522731580.8524063,396.41,211979.67621506
1522731588.8941388,396.28,212129.03021394
1522731597.1061318,396.11,212310.70021394
1522731604.9020915,396.21,212312.36861574
1522731612.861924,396.41,212419.93523919
1522731621.4500585,396.42,212404.26608203
1522731628.806321,395.98,212467.21414801
1522731636.7768524,395.99,212466.4384958
1522731676.870527,396.18,212535.40684961
1522731684.920976,396.22,212535.40684961
